m49,iso,year,indicator_id,old_indicator_id,value
15,,2016,64,,0.8333333135
61,,2016,64,,0.3333333433
35,,2016,64,,0.6666666865
34,,2016,64,,0.6666666865
39,,2016,64,,1
202,,2016,64,,0.4375
145,,2016,64,,0.5
143,,2017,64,,1
30,,2017,64,,1
151,,2017,64,,0.875
419,,2017,64,,0.7333333492
54,,2017,64,,0
57,,2017,64,,0.400000006
15,,2017,64,,0.8333333135
61,,2017,64,,0.3333333433
35,,2017,64,,0.6666666865
34,,2017,64,,0.6666666865
39,,2017,64,,0.8333333135
202,,2017,64,,0.4166666567
145,,2017,64,,0.5
53,,2018,66,,0
143,,2018,66,,1
30,,2018,66,,0.6666666865
151,,2018,66,,1
419,,2018,66,,0.7749999762
54,,2018,66,,1
57,,2018,66,,0.8333333135
15,,2018,66,,0.7142857313
21,,2018,66,,0
61,,2018,66,,0.571428597
35,,2018,66,,0.8181818128
34,,2018,66,,1
39,,2018,66,,1
202,,2018,66,,0.6326530576
145,,2018,66,,0.8666666746
143,,2018,67,,0.6000000238
30,,2018,67,,0.3333333433
151,,2018,67,,1
419,,2018,67,,0.5161290169
54,,2018,67,,0.5
57,,2018,67,,0
15,,2018,67,,1
61,,2018,67,,0.200000003
35,,2018,67,,0.6666666865
34,,2018,67,,0.6666666865
39,,2018,67,,1
202,,2018,67,,0.875
145,,2018,67,,0.555555582
143,,2018,68,,1
30,,2018,68,,0.3333333433
151,,2018,68,,1
419,,2018,68,,0.8709677458
54,,2018,68,,0
57,,2018,68,,0
15,,2018,68,,0.8333333135
61,,2018,68,,0
35,,2018,68,,0.3333333433
34,,2018,68,,0.4444444478
39,,2018,68,,1
202,,2018,68,,0.25
145,,2018,68,,0.8888888955
143,,2018,69,,0.400000006
30,,2018,69,,0
151,,2018,69,,0
419,,2018,69,,0.1612903178
54,,2018,69,,0
57,,2018,69,,0
15,,2018,69,,0.5
61,,2018,69,,0.200000003
35,,2018,69,,0.4444444478
34,,2018,69,,0.1111111119
39,,2018,69,,0.200000003
202,,2018,69,,0.3541666567
145,,2018,69,,0.4444444478
143,,2015,78,,32.18
30,,2015,78,,65.35
151,,2015,78,,54.7
419,,2015,78,,39.636
54,,2015,78,,26.975
57,,2015,78,,27.2
15,,2015,78,,37.22
61,,2015,78,,25.1
35,,2015,78,,39.275
34,,2015,78,,50.52222222
39,,2015,78,,33.94
202,,2015,78,,34.6952381
145,,2015,78,,48.55555556
53,,2016,78,,54.1
143,,2016,78,,39.38
30,,2016,78,,48.08333333
151,,2016,78,,58.74545455
419,,2016,78,,33.6
54,,2016,78,,26
57,,2016,78,,28.8
15,,2016,78,,31.68
21,,2016,78,,69.25
154,,2016,78,,62.16
61,,2016,78,,36.7
35,,2016,78,,35.18
34,,2016,78,,44.31428571
39,,2016,78,,51.74166667
202,,2016,78,,30.43095238
145,,2016,78,,40.68823529
155,,2016,78,,49.67142857
53,,2017,78,,49.65
143,,2017,78,,36.08
30,,2017,78,,46.7
151,,2017,78,,54.02727273
419,,2017,78,,34.8862069
54,,2017,78,,23.625
57,,2017,78,,21.53333333
15,,2017,78,,30.6
21,,2017,78,,64.15
154,,2017,78,,56.92
61,,2017,78,,34
35,,2017,78,,37.37
34,,2017,78,,38.38888889
39,,2017,78,,44.18461538
202,,2017,78,,27.59772727
145,,2017,78,,39.78125
155,,2017,78,,45.3
143,,2015,79,,44.84
30,,2015,79,,82.4
151,,2015,79,,71.44285714
419,,2015,79,,53.884
54,,2015,79,,44.45
57,,2015,79,,42
15,,2015,79,,55.58
61,,2015,79,,48.1
35,,2015,79,,56.95
34,,2015,79,,67.14444444
39,,2015,79,,47.02
202,,2015,79,,48.94761905
145,,2015,79,,65.23333333
53,,2016,79,,79.65
143,,2016,79,,42.98
30,,2016,79,,59.26666667
151,,2016,79,,68.35454545
419,,2016,79,,48.45172414
54,,2016,79,,38.425
57,,2016,79,,45.33333333
15,,2016,79,,50.02
21,,2016,79,,82.4
154,,2016,79,,76.11
61,,2016,79,,59.3
35,,2016,79,,46.31
34,,2016,79,,55.84285714
39,,2016,79,,66.76666667
202,,2016,79,,44.17857143
145,,2016,79,,55.51176471
155,,2016,79,,71.68571429
53,,2017,79,,73.15
143,,2017,79,,45.56
30,,2017,79,,65.48571429
151,,2017,79,,68.19090909
419,,2017,79,,53.08275862
54,,2017,79,,38.875
57,,2017,79,,40
15,,2017,79,,45.68333333
21,,2017,79,,81.5
154,,2017,79,,74.82
61,,2017,79,,50
35,,2017,79,,47.64
34,,2017,79,,54.14444444
39,,2017,79,,62.16923077
202,,2017,79,,41.56590909
145,,2017,79,,55.56875
155,,2017,79,,64.4125
143,,2015,80,,13.12
30,,2015,80,,57.85
151,,2015,80,,43.47142857
419,,2015,80,,26.016
54,,2015,80,,12.875
57,,2015,80,,9.033333333
15,,2015,80,,36.56
61,,2015,80,,10
35,,2015,80,,23.7625
34,,2015,80,,22.52222222
39,,2015,80,,31.44
202,,2015,80,,18.67380952
145,,2015,80,,38.25555556
53,,2016,80,,76.4
143,,2016,80,,32.28
30,,2016,80,,54.26666667
151,,2016,80,,55.86363636
419,,2016,80,,36.06896552
54,,2016,80,,23.925
57,,2016,80,,30.96666667
15,,2016,80,,28.3
21,,2016,80,,77.85
154,,2016,80,,80
61,,2016,80,,41.4
35,,2016,80,,37.14
34,,2016,80,,39.8
39,,2016,80,,59.29166667
202,,2016,80,,34.75714286
145,,2016,80,,44.95882353
155,,2016,80,,73.07142857
53,,2017,80,,87.85
143,,2017,80,,36.58
30,,2017,80,,66.75714286
151,,2017,80,,63.62727273
419,,2017,80,,45.4137931
54,,2017,80,,36.775
57,,2017,80,,35.7
15,,2017,80,,29.26666667
21,,2017,80,,77.15
154,,2017,80,,83.57
61,,2017,80,,45.7
35,,2017,80,,48.72
34,,2017,80,,40.15555556
39,,2017,80,,56.81538462
202,,2017,80,,34.95909091
145,,2017,80,,51.6875
155,,2017,80,,73.55
143,,2015,81,,26.92
30,,2015,81,,68.55
151,,2015,81,,55.62857143
419,,2015,81,,38.076
54,,2015,81,,26.625
57,,2015,81,,22.8
15,,2015,81,,44.86
61,,2015,81,,26.6
35,,2015,81,,38.2125
34,,2015,81,,41.83333333
39,,2015,81,,38.22
202,,2015,81,,31.84761905
145,,2015,81,,50
53,,2016,81,,77.8
143,,2016,81,,36.94
30,,2016,81,,56.4
151,,2016,81,,61.27272727
419,,2016,81,,41.42413793
54,,2016,81,,30.25
57,,2016,81,,36.93333333
15,,2016,81,,37.74
21,,2016,81,,79.85
154,,2016,81,,78.31
61,,2016,81,,49.2
35,,2016,81,,41.11
34,,2016,81,,46.74285714
39,,2016,81,,62.55
202,,2016,81,,38.86190476
145,,2016,81,,49.55294118
155,,2016,81,,72.47142857
53,,2017,81,,81.45
143,,2017,81,,40.5
30,,2017,81,,66.18571429
151,,2017,81,,65.60909091
419,,2017,81,,48.73448276
54,,2017,81,,37.7
57,,2017,81,,37.5
15,,2017,81,,36.43333333
21,,2017,81,,79.05
154,,2017,81,,79.75
61,,2017,81,,47.6
35,,2017,81,,48.26
34,,2017,81,,46.25555556
39,,2017,81,,59.13846154
202,,2017,81,,37.82954545
145,,2017,81,,53.3875
155,,2017,81,,69.6
143,,2015,82,,22.4
30,,2015,82,,65
151,,2015,82,,51.14285714
419,,2015,82,,29.78
54,,2015,82,,12
57,,2015,82,,14.16666667
15,,2015,82,,26.8
61,,2015,82,,10
35,,2015,82,,31
34,,2015,82,,38.77777778
39,,2015,82,,26
202,,2015,82,,21.94047619
145,,2015,82,,39.77777778
53,,2016,82,,41
143,,2016,82,,33.2
30,,2016,82,,45
151,,2016,82,,61.45454545
419,,2016,82,,24.81034483
54,,2016,82,,11.5
57,,2016,82,,14.16666667
15,,2016,82,,24
21,,2016,82,,62
154,,2016,82,,56.2
61,,2016,82,,26
35,,2016,82,,25.15
34,,2016,82,,38.64285714
39,,2016,82,,48.08333333
202,,2016,82,,18.83333333
145,,2016,82,,32.26470588
155,,2016,82,,42.57142857
53,,2017,82,,39
143,,2017,82,,30
30,,2017,82,,41.5
151,,2017,82,,53.45454545
419,,2017,82,,26.24137931
54,,2017,82,,10.5
57,,2017,82,,15
15,,2017,82,,27.66666667
21,,2017,82,,56
154,,2017,82,,51.8
61,,2017,82,,30
35,,2017,82,,31
34,,2017,82,,30.61111111
39,,2017,82,,38.84615385
202,,2017,82,,18.20454545
145,,2017,82,,33.125
155,,2017,82,,41.3125
143,,2015,83,,9.600000381
30,,2015,83,,57
151,,2015,83,,40.2857132
419,,2015,83,,22.55999947
54,,2015,83,,7
57,,2015,83,,2.666666746
15,,2015,83,,26.79999924
61,,2015,83,,8
35,,2015,83,,18.5
34,,2015,83,,20.66666603
39,,2015,83,,34.40000153
202,,2015,83,,14.85714245
145,,2015,83,,30.44444466
53,,2016,83,,72
143,,2016,83,,28
30,,2016,83,,46
151,,2016,83,,56.18181992
419,,2016,83,,25.58620644
54,,2016,83,,9.5
57,,2016,83,,12
15,,2016,83,,23.20000076
21,,2016,83,,82
154,,2016,83,,72
61,,2016,83,,22
35,,2016,83,,23
34,,2016,83,,33.42856979
39,,2016,83,,57.5
202,,2016,83,,21.80952454
145,,2016,83,,32.47058868
155,,2016,83,,60.2857132
53,,2017,83,,79
143,,2017,83,,29.60000038
30,,2017,83,,53.7142868
151,,2017,83,,57.09090805
419,,2017,83,,32.62068939
54,,2017,83,,12.5
57,,2017,83,,19.33333397
15,,2017,83,,22.66666603
21,,2017,83,,80
154,,2017,83,,76.40000153
61,,2017,83,,36
35,,2017,83,,36.40000153
34,,2017,83,,30.22222137
39,,2017,83,,52.92307663
202,,2017,83,,22.86363602
145,,2017,83,,37
155,,2017,83,,61.5
143,,2015,84,,16
30,,2015,84,,61
151,,2015,84,,45.71428571
419,,2015,84,,26.156
54,,2015,84,,9.5
57,,2015,84,,7.766666667
15,,2015,84,,26.8
61,,2015,84,,9
35,,2015,84,,24.75
34,,2015,84,,29.75555556
39,,2015,84,,30.2
202,,2015,84,,18.38809524
145,,2015,84,,35.11111111
53,,2016,84,,56.5
143,,2016,84,,30.6
30,,2016,84,,45.23333333
151,,2016,84,,58.81818182
419,,2016,84,,25.17931034
54,,2016,84,,10.5
57,,2016,84,,12.96666667
15,,2016,84,,23.6
21,,2016,84,,72
154,,2016,84,,64.1
61,,2016,84,,24
35,,2016,84,,24.1
34,,2016,84,,36
39,,2016,84,,52.78333333
202,,2016,84,,20.33809524
145,,2016,84,,32.39411765
155,,2016,84,,51.42857143
53,,2017,84,,59
143,,2017,84,,29.8
30,,2017,84,,47.85714286
151,,2017,84,,55.27272727
419,,2017,84,,29.42068966
54,,2017,84,,11.5
57,,2017,84,,17.43333333
15,,2017,84,,25.16666667
21,,2017,84,,68
154,,2017,84,,64.1
61,,2017,84,,33
35,,2017,84,,33.8
34,,2017,84,,30.45555556
39,,2017,84,,45.98461538
202,,2017,84,,20.56363636
145,,2017,84,,35.0625
155,,2017,84,,51.3875
143,,2015,85,,13.58
30,,2015,85,,55.15
151,,2015,85,,40.48571429
419,,2015,85,,24.084
54,,2015,85,,9.225
57,,2015,85,,6.566666667
15,,2015,85,,31.54
61,,2015,85,,9.3
35,,2015,85,,20.8625
34,,2015,85,,22.23333333
39,,2015,85,,32.22
202,,2015,85,,17.63095238
145,,2015,85,,35.07777778
53,,2016,85,,71.55
143,,2016,85,,31.92
30,,2016,85,,50.1
151,,2016,85,,53.95454545
419,,2016,85,,31.04137931
54,,2016,85,,19.475
57,,2016,85,,22.53333333
15,,2016,85,,24.5
21,,2016,85,,79.95
154,,2016,85,,74.16
61,,2016,85,,33.2
35,,2016,85,,33.22
34,,2016,85,,37.07142857
39,,2016,85,,56.98333333
202,,2016,85,,30.9452381
145,,2016,85,,38.55294118
155,,2016,85,,63.67142857
53,,2017,85,,79.5
143,,2017,85,,33.6
30,,2017,85,,56.3
151,,2017,85,,58.99090909
419,,2017,85,,38.26551724
54,,2017,85,,26.425
57,,2017,85,,25
15,,2017,85,,24.1
21,,2017,85,,78.7
154,,2017,85,,77.51
61,,2017,85,,39.8
35,,2017,85,,43.82
34,,2017,85,,35.76666667
39,,2017,85,,53.05384615
202,,2017,85,,30.32727273
145,,2017,85,,45.2125
155,,2017,85,,64.1
143,,2015,86,,22.52
30,,2015,86,,60.05
151,,2015,86,,47.31428571
419,,2015,86,,31.468
54,,2015,86,,17.75
57,,2015,86,,15.53333333
15,,2015,86,,34.26
61,,2015,86,,16.9
35,,2015,86,,29.7
34,,2015,86,,35.68888889
39,,2015,86,,33.04
202,,2015,86,,25.80952381
145,,2015,86,,41.53333333
53,,2016,86,,63.15
143,,2016,86,,35.5
30,,2016,86,,48.96666667
151,,2016,86,,56.25454545
419,,2016,86,,32.23103448
54,,2016,86,,22.65
57,,2016,86,,25.26666667
15,,2016,86,,27.96
21,,2016,86,,74.8
154,,2016,86,,68.41
61,,2016,86,,34.9
35,,2016,86,,34.17
34,,2016,86,,40.51428571
39,,2016,86,,54.48333333
202,,2016,86,,30.70952381
145,,2016,86,,39.58235294
155,,2016,86,,56.95714286
53,,2017,86,,65.15
143,,2017,86,,34.8
30,,2017,86,,51.77142857
151,,2017,86,,56.60909091
419,,2017,86,,36.62068966
54,,2017,86,,25.075
57,,2017,86,,23.5
15,,2017,86,,27.23333333
21,,2017,86,,71.7
154,,2017,86,,67.62
61,,2017,86,,37
35,,2017,86,,40.78
34,,2017,86,,37.04444444
39,,2017,86,,48.86153846
202,,2017,86,,29.025
145,,2017,86,,42.59375
155,,2017,86,,55.0875
143,,2015,87,,32.28
30,,2015,87,,52.5
151,,2015,87,,45.38571429
419,,2015,87,,38.172
54,,2015,87,,28.45
57,,2015,87,,27.06666667
15,,2015,87,,33.52
61,,2015,87,,22.5
35,,2015,87,,33.9375
34,,2015,87,,49.05555556
39,,2015,87,,31.78
202,,2015,87,,36.44285714
145,,2015,87,,44.47777778
53,,2016,87,,47.55
143,,2016,87,,42.8
30,,2016,87,,42.45
151,,2016,87,,48.66363636
419,,2016,87,,30.76551724
54,,2016,87,,30.95
57,,2016,87,,28.66666667
15,,2016,87,,25.26
21,,2016,87,,66.3
154,,2016,87,,57.4
61,,2016,87,,30
35,,2016,87,,36.22
34,,2016,87,,40.95714286
39,,2016,87,,43.55833333
202,,2016,87,,31.44285714
145,,2016,87,,37.55882353
155,,2016,87,,39.85714286
53,,2017,87,,42.25
143,,2017,87,,34.88
30,,2017,87,,36.55714286
151,,2017,87,,43.62727273
419,,2017,87,,29.32413793
54,,2017,87,,25.025
57,,2017,87,,11.53333333
15,,2017,87,,21.85
21,,2017,87,,58.9
154,,2017,87,,48.22
61,,2017,87,,25.6
35,,2017,87,,35.44
34,,2017,87,,33.73333333
39,,2017,87,,35.19230769
202,,2017,87,,26.12727273
145,,2017,87,,34.2375
155,,2017,87,,34.225
143,,2015,88,,18.04
30,,2015,88,,50.65
151,,2015,88,,37.71428571
419,,2015,88,,23.724
54,,2015,88,,7.825
57,,2015,88,,7.933333333
15,,2015,88,,31.28
61,,2015,88,,10
35,,2015,88,,20.3375
34,,2015,88,,23.48888889
39,,2015,88,,30.78
202,,2015,88,,19.4
145,,2015,88,,36.56666667
53,,2016,88,,66.3
143,,2016,88,,35.52
30,,2016,88,,50.03333333
151,,2016,88,,49.90909091
419,,2016,88,,31.49310345
54,,2016,88,,25.025
57,,2016,88,,24.6
15,,2016,88,,22.02
21,,2016,88,,80
154,,2016,88,,70.52
61,,2016,88,,36.3
35,,2016,88,,39.52
34,,2016,88,,38.04285714
39,,2016,88,,54.19166667
202,,2016,88,,36.26904762
145,,2016,88,,38.26470588
155,,2016,88,,57.71428571
53,,2017,88,,71.65
143,,2017,88,,34.68
30,,2017,88,,48.41428571
151,,2017,88,,56.26363636
419,,2017,88,,36.74137931
54,,2017,88,,30
57,,2017,88,,20
15,,2017,88,,20.36666667
21,,2017,88,,78.85
154,,2017,88,,72.55
61,,2017,88,,37.8
35,,2017,88,,46.34
34,,2017,88,,36.93333333
39,,2017,88,,49.41538462
202,,2017,88,,33.15227273
145,,2017,88,,46.9375
155,,2017,88,,57.225
143,,2015,89,,25.16
30,,2015,89,,51.55
151,,2015,89,,41.54285714
419,,2015,89,,30.82
54,,2015,89,,18.15
57,,2015,89,,16.43333333
15,,2015,89,,32.38
61,,2015,89,,16.3
35,,2015,89,,27.125
34,,2015,89,,36.07777778
39,,2015,89,,31.28
202,,2015,89,,27.89285714
145,,2015,89,,40.5
53,,2016,89,,56.9
143,,2016,89,,39.16
30,,2016,89,,46.1
151,,2016,89,,49.27272727
419,,2016,89,,31.09310345
54,,2016,89,,28
57,,2016,89,,26.4
15,,2016,89,,23.64
21,,2016,89,,73.15
154,,2016,89,,63.95
61,,2016,89,,33.1
35,,2016,89,,37.93
34,,2016,89,,39.41428571
39,,2016,89,,48.90833333
202,,2016,89,,33.88333333
145,,2016,89,,37.90588235
155,,2016,89,,48.78571429
53,,2017,89,,56.95
143,,2017,89,,34.78
30,,2017,89,,42.54285714
151,,2017,89,,49.94545455
419,,2017,89,,33.03448276
54,,2017,89,,27.5
57,,2017,89,,16.26666667
15,,2017,89,,21.11666667
21,,2017,89,,68.9
154,,2017,89,,60.39
61,,2017,89,,31.7
35,,2017,89,,41.03
34,,2017,89,,35.36666667
39,,2017,89,,42.40769231
202,,2017,89,,29.66818182
145,,2017,89,,40.6
155,,2017,89,,45.8125
53,,2017,90,,0.6666666865
143,,2017,90,,1
30,,2017,90,,0.875
151,,2017,90,,1
419,,2017,90,,0.9387755394
54,,2017,90,,1
57,,2017,90,,0.8571428657
15,,2017,90,,0.8571428657
21,,2017,90,,0.8000000119
154,,2017,90,,0.875
61,,2017,90,,0.8000000119
35,,2017,90,,0.9090909362
34,,2017,90,,1
39,,2017,90,,0.9375
202,,2017,90,,0.8653846383
145,,2017,90,,1
155,,2017,90,,0.8181818128
53,,2017,91,,1
30,,2017,91,,1
151,,2017,91,,1
419,,2017,91,,1
54,,2017,91,,1
15,,2017,91,,1
21,,2017,91,,1
154,,2017,91,,1
35,,2017,91,,1
34,,2017,91,,1
39,,2017,91,,1
202,,2017,91,,1
145,,2017,91,,1
155,,2017,91,,1
143,,2018,91,,0
30,,2018,91,,0
151,,2018,91,,0.5
419,,2018,91,,0.290322572
54,,2018,91,,0
57,,2018,91,,0
15,,2018,91,,0.1666666716
61,,2018,91,,0
35,,2018,91,,0.2222222239
34,,2018,91,,0
39,,2018,91,,1
202,,2018,91,,0.1666666716
145,,2018,91,,0.3333333433
143,,2004,92,,1
30,,2004,92,,1
151,,2004,92,,1
419,,2004,92,,0.9841271429
54,,2004,92,,1
15,,2004,92,,0.8888883333
35,,2004,92,,1
34,,2004,92,,0.9047614286
39,,2004,92,,0.866668
202,,2004,92,,0.9756097561
145,,2004,92,,0.9259255556
143,,2005,92,,1
30,,2005,92,,1
151,,2005,92,,1
419,,2005,92,,0.988889
54,,2005,92,,1
57,,2005,92,,1
15,,2005,92,,0.8888883333
61,,2005,92,,1
35,,2005,92,,0.9259255556
34,,2005,92,,0.8518511111
39,,2005,92,,0.933334
202,,2005,92,,0.9645389362
145,,2005,92,,0.9629633333
143,,2006,92,,1
30,,2006,92,,1
151,,2006,92,,1
419,,2006,92,,0.9777776667
54,,2006,92,,1
57,,2006,92,,1
15,,2006,92,,0.8888883333
61,,2006,92,,1
35,,2006,92,,0.8888888889
34,,2006,92,,0.8518511111
39,,2006,92,,0.944445
202,,2006,92,,0.9645389362
145,,2006,92,,0.9629633333
143,,2007,92,,1
30,,2007,92,,1
151,,2007,92,,1
419,,2007,92,,0.9777776667
54,,2007,92,,1
57,,2007,92,,1
15,,2007,92,,0.944445
61,,2007,92,,1
35,,2007,92,,0.9259266667
34,,2007,92,,0.8518511111
39,,2007,92,,0.944445
202,,2007,92,,0.9645389362
145,,2007,92,,0.9629633333
143,,2008,92,,1
30,,2008,92,,1
151,,2008,92,,1
419,,2008,92,,0.9666666667
54,,2008,92,,1
57,,2008,92,,1
15,,2008,92,,0.944445
61,,2008,92,,1
35,,2008,92,,0.9259266667
34,,2008,92,,0.8518511111
39,,2008,92,,1
202,,2008,92,,0.9645389362
145,,2008,92,,1
143,,2009,92,,1
30,,2009,92,,1
151,,2009,92,,1
419,,2009,92,,0.9666666667
54,,2009,92,,1
57,,2009,92,,1
15,,2009,92,,0.944445
61,,2009,92,,1
35,,2009,92,,0.8888888889
34,,2009,92,,0.8888888889
39,,2009,92,,1
202,,2009,92,,0.9716312766
145,,2009,92,,0.966666
143,,2010,92,,1
30,,2010,92,,1
151,,2010,92,,1
419,,2010,92,,0.9666666667
54,,2010,92,,1
57,,2010,92,,1
15,,2010,92,,1
61,,2010,92,,1
35,,2010,92,,0.9259255556
34,,2010,92,,0.9259266667
39,,2010,92,,1
202,,2010,92,,0.9716312766
145,,2010,92,,1
143,,2011,92,,1
30,,2011,92,,1
151,,2011,92,,1
419,,2011,92,,0.9555553333
54,,2011,92,,1
57,,2011,92,,1
15,,2011,92,,0.944445
61,,2011,92,,1
35,,2011,92,,0.9259255556
34,,2011,92,,0.88889
39,,2011,92,,1
202,,2011,92,,0.9716312766
145,,2011,92,,1
143,,2012,92,,1
30,,2012,92,,1
151,,2012,92,,1
419,,2012,92,,0.9555553333
54,,2012,92,,1
57,,2012,92,,1
15,,2012,92,,0.944445
61,,2012,92,,1
35,,2012,92,,0.9259255556
34,,2012,92,,0.9259266667
39,,2012,92,,1
202,,2012,92,,0.9787234043
145,,2012,92,,0.966667
143,,2013,92,,1
30,,2013,92,,1
151,,2013,92,,1
419,,2013,92,,0.9444443333
54,,2013,92,,1
57,,2013,92,,1
15,,2013,92,,0.944445
61,,2013,92,,1
35,,2013,92,,0.9259255556
34,,2013,92,,0.9259266667
39,,2013,92,,1
202,,2013,92,,0.9652777083
145,,2013,92,,0.966667
143,,2014,92,,1
30,,2014,92,,1
151,,2014,92,,1
419,,2014,92,,0.9666666667
54,,2014,92,,1
57,,2014,92,,1
15,,2014,92,,1
61,,2014,92,,1
35,,2014,92,,0.9259255556
34,,2014,92,,1
39,,2014,92,,1
202,,2014,92,,0.9652777083
145,,2014,92,,0.9
143,,2015,92,,1
30,,2015,92,,1
151,,2015,92,,1
419,,2015,92,,0.955556
54,,2015,92,,0.833335
57,,2015,92,,0.833335
15,,2015,92,,0.944445
61,,2015,92,,0.88889
35,,2015,92,,0.9259255556
34,,2015,92,,1
39,,2015,92,,1
202,,2015,92,,0.9722222917
145,,2015,92,,0.9
143,,2016,92,,1
30,,2016,92,,1
151,,2016,92,,1
419,,2016,92,,1
54,,2016,92,,0.833335
57,,2016,92,,0.833335
15,,2016,92,,1
61,,2016,92,,0.77778
35,,2016,92,,0.9259255556
34,,2016,92,,0.9629633333
39,,2016,92,,1
202,,2016,92,,0.9236116667
145,,2016,92,,0.9
143,,2017,92,,1
30,,2017,92,,1
151,,2017,92,,1
419,,2017,92,,0.988889
54,,2017,92,,0.9166675
57,,2017,92,,0.8
15,,2017,92,,0.8888883333
61,,2017,92,,1
35,,2017,92,,0.9629633333
34,,2017,92,,0.9629633333
39,,2017,92,,1
202,,2017,92,,0.9513889583
145,,2017,92,,0.933333
143,,2004,93,,74
30,,2004,93,,80
151,,2004,93,,83.80952381
419,,2004,93,,87.4603181
54,,2004,93,,70
15,,2004,93,,76.11111167
35,,2004,93,,86.25
34,,2004,93,,76.66666714
39,,2004,93,,69.444445
202,,2004,93,,76.74796707
145,,2004,93,,75.92592667
143,,2005,93,,79.333332
30,,2005,93,,80
151,,2005,93,,86.19047619
419,,2005,93,,82.88888933
54,,2005,93,,68.3333325
57,,2005,93,,55.833335
15,,2005,93,,78.88888833
61,,2005,93,,63.333335
35,,2005,93,,80.74074111
34,,2005,93,,77.03703667
39,,2005,93,,68.88833333
202,,2005,93,,77.65957426
145,,2005,93,,78.14814778
143,,2006,93,,80.666666
30,,2006,93,,80
151,,2006,93,,86.19047571
419,,2006,93,,83.55555633
54,,2006,93,,69.166665
57,,2006,93,,58.3333325
15,,2006,93,,77.77777833
61,,2006,93,,61.66667
35,,2006,93,,81.85185222
34,,2006,93,,77.40740778
39,,2006,93,,69.99944333
202,,2006,93,,77.23404213
145,,2006,93,,80.37037111
143,,2007,93,,81.333334
30,,2007,93,,81.666665
151,,2007,93,,86.19047571
419,,2007,93,,83.44444467
54,,2007,93,,65
57,,2007,93,,59.166665
15,,2007,93,,78.88888833
61,,2007,93,,60
35,,2007,93,,83.33333333
34,,2007,93,,76.29629556
39,,2007,93,,70.55444333
202,,2007,93,,78.08510596
145,,2007,93,,80.37037222
143,,2008,93,,82
30,,2008,93,,81.666665
151,,2008,93,,86.66666571
419,,2008,93,,82.77777733
54,,2008,93,,65
57,,2008,93,,59.166665
15,,2008,93,,76.66666667
61,,2008,93,,63.33333
35,,2008,93,,84.07407444
34,,2008,93,,77.03703667
39,,2008,93,,71.665555
202,,2008,93,,77.51773043
145,,2008,93,,84.44444444
143,,2009,93,,81.999998
30,,2009,93,,81.66667
151,,2009,93,,87.61904619
419,,2009,93,,83.444444
54,,2009,93,,64.1666675
57,,2009,93,,59.9999975
15,,2009,93,,74.444445
61,,2009,93,,58.333335
35,,2009,93,,82.96296333
34,,2009,93,,75.55555556
39,,2009,93,,76.11
202,,2009,93,,78.22695064
145,,2009,93,,82.333333
143,,2010,93,,83.333334
30,,2010,93,,80
151,,2010,93,,87.61904762
419,,2010,93,,83.88888867
54,,2010,93,,62.5
57,,2010,93,,59.9999975
15,,2010,93,,74.72222333
61,,2010,93,,56.66667
35,,2010,93,,84.81481556
34,,2010,93,,78.51851889
39,,2010,93,,76.11
202,,2010,93,,79.57446851
145,,2010,93,,82.000001
143,,2011,93,,83.333334
30,,2011,93,,80
151,,2011,93,,89.04762
419,,2011,93,,83.555555
54,,2011,93,,65
57,,2011,93,,59.166665
15,,2011,93,,73.88889
61,,2011,93,,56.66667
35,,2011,93,,84.07407444
34,,2011,93,,78.14814778
39,,2011,93,,78.88888833
202,,2011,93,,80.63829745
145,,2011,93,,82
143,,2012,93,,81.999998
30,,2012,93,,86.666665
151,,2012,93,,89.04761952
419,,2012,93,,83.22222167
54,,2012,93,,65.8333325
57,,2012,93,,56.666665
15,,2012,93,,74.444445
61,,2012,93,,55
35,,2012,93,,83.33333333
34,,2012,93,,77.77777778
39,,2012,93,,80
202,,2012,93,,79.64538979
145,,2012,93,,80.666666
143,,2013,93,,81.33333333
30,,2013,93,,85
151,,2013,93,,76.66666667
419,,2013,93,,81.88888889
54,,2013,93,,64.16666667
57,,2013,93,,55
15,,2013,93,,72.22222222
61,,2013,93,,53.33333333
35,,2013,93,,82.96296296
34,,2013,93,,79.25925926
39,,2013,93,,79.44444444
202,,2013,93,,78.71527778
145,,2013,93,,80.33333333
143,,2014,93,,79.33333333
30,,2014,93,,80
151,,2014,93,,75.83333333
419,,2014,93,,82
54,,2014,93,,68.33333333
57,,2014,93,,54.16666667
15,,2014,93,,71.11111111
61,,2014,93,,56.66666667
35,,2014,93,,81.11111111
34,,2014,93,,84.44444444
39,,2014,93,,81.72222222
202,,2014,93,,76.84027778
145,,2014,93,,76
143,,2015,93,,78.6667
30,,2015,93,,71.66665
151,,2015,93,,76.666675
419,,2015,93,,81.00003667
54,,2015,93,,65.83335
57,,2015,93,,52.499975
15,,2015,93,,74.4445
61,,2015,93,,58.8889
35,,2015,93,,83.70371111
34,,2015,93,,81.4815
39,,2015,93,,74.44448333
202,,2015,93,,80.2083625
145,,2015,93,,79.33336
143,,2016,93,,79.33332
30,,2016,93,,83.3333
151,,2016,93,,75.4166875
419,,2016,93,,82.33335333
54,,2016,93,,65.8333
57,,2016,93,,52.499975
15,,2016,93,,73.33336667
61,,2016,93,,59.99996667
35,,2016,93,,84.81481111
34,,2016,93,,82.22224444
